approach,query_no,latency,average_relative_error,bin_completeness,total_bins,query,sample_percentage
US,76,0.011550448834896088,1.011173535575292,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 130.00 and distance < 515.00;
",100
US,77,0.013032540678977966,40.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE arr_delay >= 80.0 and arr_delay < 160.0 and air_time >= 504.0 and air_time < 630.0;
",100
US,78,0.012120701372623444,1.1085496183206107,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_in >= 30.0 and taxi_in < 36.0;
",100
US,79,0.004083551466464996,1.0103920850128252,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 2007;
",100
US,80,0.011706046760082245,1.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE origin = 'ERI' and taxi_out > 124.00 and taxi_out < 299.00;
",100
US,81,0.01254986971616745,1.3366666666666667,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 2003 and dep_delay > 205.00 and dep_delay < 335.00 and air_time > -617.00 and air_time <= 223.00;
",100
US,82,0.008403509855270386,4.545454545454546,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE air_time > 224.00 and air_time < 603.00 and taxi_in >= 108.00 and taxi_in <= 146.00;
",100
US,83,0.012212462723255157,2.803738317757009,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'ELP' and taxi_in > 11.00 and taxi_in <= 202.00;
",100
US,84,0.01654037833213806,1.0072027972027973,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dep_delay >= -26.00 and dep_delay <= 422.00;
",100
US,85,0.011940322816371918,5.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'BJI' and taxi_out >= 40.00 and taxi_out < 95.00;
",100
US,86,0.012633830308914185,1.7975,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE air_time > 531.00 and air_time <= 598.00;
",100
US,87,0.010176695883274078,1.036731508834513,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE origin = 'RSW' and dep_delay >= -62.00 and dep_delay <= 442.00;
",100
US,88,0.01364542543888092,1.0444761000316556,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE arr_delay > 19.00 and arr_delay <= 609.00 and taxi_out >= 15.00 and taxi_out <= 31.00;
",100
US,89,0.011917345225811005,1.0810810810810811,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_in >= 116.00 and taxi_in < 1436.00;
",100
US,90,0.013688400387763977,1.0466666666666666,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE arr_delay >= 383.00 and arr_delay < 676.00 and distance > 1061.00 and distance <= 1838.00;
",100
US,91,0.012834690511226654,133.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE arr_delay >= 254.00 and arr_delay <= 605.00 and air_time >= 333.00 and air_time <= 420.00;
",100
US,92,0.011521384119987488,1.0119154646091915,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 186.00 and distance < 376.00;
",100
